delta,rep,method,choice,oracle_choice,accuracy,indecision,safety_violation,false_robustness
0.0,112,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,112,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,113,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,113,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,113,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,114,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,114,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,114,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,115,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,115,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,115,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,116,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,116,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,116,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,117,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,117,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,117,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,118,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,118,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,118,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,119,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,119,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,119,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,120,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,120,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,120,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,121,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,121,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,121,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,122,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,122,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,122,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,123,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,123,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,123,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,124,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,124,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,124,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,125,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,125,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,125,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,126,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,126,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,126,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,127,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,127,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,127,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,128,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,128,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,128,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,129,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,129,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,129,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,130,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,130,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,130,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,131,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,131,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,131,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,132,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,132,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,132,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,133,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,133,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,133,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,134,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,134,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,134,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,135,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,135,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,135,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,136,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,136,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,136,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,137,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,137,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,137,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,138,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,138,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,138,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,139,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,139,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,139,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,140,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,140,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,140,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,141,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,141,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,141,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,142,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,142,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,142,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,143,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,143,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,143,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,144,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,144,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,144,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,145,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,145,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,145,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,146,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,146,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,146,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,147,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,147,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,147,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,148,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,148,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,148,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,149,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,149,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,149,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,150,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,150,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,150,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,151,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,151,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,151,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,152,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,152,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,152,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,153,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,153,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,153,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,154,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,154,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,154,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,155,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,155,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,155,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,156,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,156,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,156,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,157,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,157,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,157,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,158,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,158,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,158,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,159,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,159,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,159,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,160,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,160,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,160,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,161,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,161,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,161,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,162,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,162,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,162,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,163,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,163,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,163,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,164,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,164,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,164,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,165,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,165,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,165,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,166,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,166,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,166,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,167,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,167,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,167,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,168,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,168,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,168,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,169,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,169,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,169,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,170,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,170,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,170,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,171,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,171,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,171,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,172,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,172,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,172,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,173,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,173,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,173,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,174,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,174,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,174,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,175,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,175,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,175,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,176,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,176,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,176,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,177,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,177,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,177,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,178,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,178,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,178,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,179,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,179,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,179,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,180,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,180,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,180,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,181,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,181,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,181,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,182,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,182,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,182,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,183,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,183,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,183,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,184,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,184,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,184,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,185,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,185,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,185,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,186,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,186,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,186,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,187,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,187,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,187,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,188,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,188,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,188,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,189,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,189,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,189,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,190,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,190,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,190,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,191,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,191,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,191,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,192,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,192,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,192,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,193,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,193,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,193,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,194,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,194,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,194,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,195,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,195,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,195,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,196,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,196,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,196,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,197,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,197,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,197,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,198,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,198,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,198,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,199,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.0,199,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.0,199,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,0,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,0,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,0,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,1,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,1,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,1,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,2,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,2,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,2,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,3,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,3,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,3,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,4,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,4,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,4,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,5,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,5,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,5,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,6,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,6,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,6,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,7,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,7,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,7,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,8,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,8,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,8,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,9,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,9,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,9,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,10,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,10,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,10,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,11,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,11,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,11,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,12,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,12,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,12,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,13,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,13,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,13,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,14,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,14,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,14,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,15,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,15,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,15,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,16,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,16,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,16,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,17,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,17,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,17,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,18,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,18,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,18,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,19,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,19,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,19,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,20,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,20,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,20,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,21,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,21,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,21,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,22,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,22,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,22,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,23,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,23,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,23,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.02,24,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.02,24,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
